Year,Month,Month_Name,Date,Day_of_Week,Day_of_Month,Season,Rush_Period,Is_Weekend,Start_Station_Code,End_Station_Code,Number_of_Rides
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,K32006,A32004,2
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,M32001,B32013,1
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,M32001,B32036,1
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,M32001,D32023,1
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,M32005,M32065,1
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,M32006,M32042,1
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,M32009,M32037,1
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,M32012,M32012,1
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,M32013,A32004,2
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,M32017,M32044,2
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,M32021,M32024,2
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,M32021,M32067,2
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,M32024,M32033,1
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,M32029,M32057,1
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,M32030,M32005,1
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,M32033,M32033,1
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,M32037,M32042,2
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,M32038,S32001,1
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,M32041,M32004,1
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,M32041,M32005,1
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,M32041,M32006,1
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,M32041,M32037,1
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,M32042,A32003,1
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,M32042,M32006,2
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,M32045,D32016,3
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,M32047,D32005,4
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,M32048,M32048,1
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,M32049,B32006,4
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,M32050,M32050,1
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,M32052,M32005,1
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,M32052,M32019,1
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,M32057,M32029,1
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,M32065,D32019,6
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,M32066,M32046,1
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,M32067,M32020,1
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,S32001,M32038,2
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,S32002,B32010,2
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,S32002,D32046,1
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,S32004,S32006,1
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,S32008,A32025,1
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,S32034,A32008,2
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,S32034,M32018,1
2020,1,January,2020-01-01,Wednesday,1,Winter,AM,FALSE,S32034,S32037,1
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32001,B32060,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32001,D32046,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32001,M32041,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32003,C32016,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32004,C32001,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32004,C32063,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32005,D32028,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32006,M32047,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32008,M32022,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32008,M32025,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32009,A32017,8
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32009,B32058,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32009,C32003,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32009,D32005,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32009,D32045,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32009,M32006,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32010,B32004,8
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32010,B32007,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32010,C32025,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32010,D32006,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32010,D32008,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32010,D32016,6
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32012,A32001,16
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32012,B32013,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32012,B32036,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32012,M32006,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32012,M32030,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32017,D32042,8
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32019,M32022,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32025,C32058,1
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32025,M32001,1
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32025,M32019,3
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32025,S32006,1
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32031,A32041,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32038,A32038,3
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32040,M32017,1
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32040,M32023,1
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32040,M32039,1
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32042,D32017,3
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32042,D32045,1
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32045,A32019,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,A32045,D32028,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,B32003,D32016,6
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,B32004,B32007,8
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,B32005,A32040,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,B32005,B32005,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,B32005,C32006,8
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,B32005,M32062,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,B32007,A32013,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,B32007,B32004,8
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,B32007,D32010,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,B32008,M32001,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,B32008,M32049,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,B32010,B32034,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,B32010,B32037,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,B32010,M32053,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,B32013,C32058,1
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,B32014,C32034,8
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,B32027,B32005,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,B32028,E32011,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,B32032,D32019,3
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,B32034,C32058,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,B32034,D32000,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,B32034,M32011,1
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,B32034,M32067,1
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,B32035,D32029,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,B32036,C32058,1
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,B32036,S32015,1
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,B32037,D32021,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,B32056,B32056,8
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,B32056,C32025,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,B32056,D32002,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,B32058,A32009,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,B32060,A32012,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,B32060,D32046,1
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32000,B32034,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32000,C32058,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32000,D32019,6
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32000,E32005,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32003,A32009,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32003,C32003,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32003,C32006,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32003,D32006,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32003,M32022,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32003,M32041,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32004,D32016,6
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32004,K32003,18
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32005,B32026,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32005,C32022,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32005,M32045,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32006,B32005,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32006,B32056,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32006,C32057,6
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32006,K32002,6
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32014,C32013,6
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32016,C32017,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32016,C32034,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32016,D32006,8
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32017,C32016,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32017,C32029,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32021,B32007,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32022,B32032,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32022,C32005,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32023,C32022,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32024,C32036,1
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32025,C32006,16
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32025,C32025,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32025,C32060,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32027,D32052,3
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32028,D32007,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32028,D32018,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32028,D32042,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32029,C32017,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32029,C32024,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32034,M32001,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32036,A32025,1
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32036,C32016,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32036,D32000,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32036,D32006,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32036,D32021,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32036,D32037,1
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32044,C32045,1
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32045,E32006,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32046,D32040,1
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32053,C32017,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32053,D32002,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32053,D32015,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32056,D32002,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32056,M32007,1
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32056,M32011,1
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32057,C32006,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32057,C32007,3
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32057,C32025,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32057,C32056,1
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32057,D32002,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32058,A32004,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32058,B32034,1
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32058,C32003,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32058,D32045,1
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32059,C32059,1
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32060,C32057,1
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32063,D32016,3
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,C32063,K32003,9
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32000,D32019,6
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32001,M32057,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32002,C32006,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32002,C32053,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32002,C32056,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32002,E32004,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32005,A32009,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32005,B32005,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32005,B32021,8
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32005,C32003,8
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32005,D32000,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32005,D32005,8
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32005,D32045,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32005,M32020,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32006,A32010,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32006,C32021,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32006,C32036,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32006,D32008,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32006,D32020,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32007,D32007,5
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32007,D32042,10
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32007,K32001,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32008,D32010,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32009,D32019,6
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32010,D32014,8
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32010,M32047,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32010,S32005,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32015,K32003,6
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32016,B32004,6
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32016,B32056,6
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32016,D32016,18
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32016,D32046,3
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32016,M32018,3
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32016,M32043,6
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32017,C32000,6
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32017,C32003,6
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32017,C32004,6
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32017,C32063,3
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32017,D32016,18
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32017,M32052,3
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32019,C32003,6
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32019,C32028,6
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32019,C32057,3
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32019,D32006,6
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32019,M32006,3
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32019,M32037,3
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32020,D32036,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32020,D32053,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32020,M32007,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32021,D32039,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32021,M32001,6
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32023,B32032,1
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32028,A32019,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32028,A32045,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32029,D32029,1
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32033,D32029,1
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32033,D32033,1
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32034,A32017,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32034,C32005,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32034,M32009,1
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32035,K32001,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32039,A32022,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32039,D32044,1
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32040,D32019,3
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32040,E32003,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32042,D32005,12
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32042,D32007,10
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32042,D32042,20
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32042,K32001,4
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32043,C32025,2
2020,1,January,2020-01-01,Wednesday,1,Winter,PM,FALSE,D32044,A32022,2
